"Phrase","Count"
"manipulating three constants",1
"three constants, one",1
"one for red",1
"for red, one",1
"one for green",1
"for green and",1
"green and one",1
"one for blue",1
"And using the",1
"using the color3ub",1
"the color3ub function",1
"color3ub function to",1
"function to set",1
"to set these",1
"For each degree",1
"each degree, we",1
"we go around",1
"go around a",1
"around a circle",1
"The solid sphere",2
"solid sphere is",1
"sphere is slightly",1
"solid sphere, we're",1
"we're using one",1
"using one of",1
"of the functions",2
"the functions within",1
"functions within the",1
"within the library",1
"the library, which",1
"which we've added",1
"we've added at",1
"added at the",1
"using the translate",1
"the translate with",1
"translate with the",1
"with the coordinates",1
"the coordinates provided",1
"And we're setting",3
"setting the three",1
"three parameters using",1
"parameters using this",1
"using this function",1
"this function here",1
"This single function",1
"single function will",1
"function will display",1
"will display on",2
"display on screen",4
"screen a solid",1
"a solid sphere",1
"solid sphere of",1
"sphere of this",1
"of this radius",1
"this radius and",1
"radius and the",1
"and the number",2
"the number of",13
"number of subdivisions",1
"of subdivisions you",1
"subdivisions you specify",1
"And in this",2
"this case, we're",1
"we're using 64",1
"using 64 to",1
"64 to give",1
"to give us",2
"give us the",2
"us the best",1
"the best chance",1
"best chance of",1
"chance of having",1
"of having a",1
"having a smooth",1
"a smooth looking",1
"smooth looking sphere",1
"The only additional",1
"only additional things",1
"additional things we're",1
"things we're doing",1
"we're doing in",1
"doing in this",1
"this function is",4
"function is setting",1
"is setting up",1
"up the lighting",1
"the lighting and",1
"lighting and the",1
"and the material",1
"the material parameters",1
"And once we",1
"once we pop",1
"we pop this",1
"pop this matrix",1
"this matrix, at",1
"at the very",2
"the very end",2
"very end of",1
"of this select",1
"this select statement",1
"select statement is",1
"statement is the",1
"is the command",1
"the command to",1
"command to swap",1
"to swap the",1
"swap the buffers",1
"This will display",1
"will display the",1
"display the image",3
"the image to",1
"image to the",2
"With the teapot",1
"the teapot, we're",1
"we're using exactly",1
"using exactly the",2
"exactly the same",15
"same approach when",1
"approach when we're",1
"when we're calling",1
"we're calling a",1
"calling a different",1
"a different function",1
"different function in",1
"function in the",1
"in the FX",1
"the FX library",1
"FX library, the",1
"the solid teapot",1
"look at this",1
"at this library",1
"this library, you",1
"can see in",1
"see in the",3
"in the function",1
"the function list",1
"function list there",1
"list there are",1
"are a number",2
"number of functions",1
"of functions you",1
"functions you can",1
"you can call",1
"can call to",1
"to get specific",1
"get specific shapes",1
"specific shapes very",1
"shapes very easily",1
"very easily, from",1
"from wire spheres",1
"wire spheres to",1
"spheres to wire",1
"to wire teapots",1
"we look inside",1
"look inside this",1
"inside this teapot",1
"this teapot function",1
"teapot function, you'll",1
"you'll see there's",1
"there's a large",1
"a large amount",1
"large amount of",1
"amount of code",1
"of code to",3
"code to define",1
"define the coordinates",1
"of the areas",1
"the areas of",1
"areas of the",1
"of the teapot",1
"And this saves",1
"this saves you",2
"saves you doing",1
"you doing a",1
"doing a great",1
"deal of work",1
"So if you're",1
"if you're after",1
"you're after a",1
"after a slightly",1
"a slightly more",1
"slightly more enhanced",1
"more enhanced primitive",1
"enhanced primitive, you",1
"use these together",1
"And looking at",1
"the code within",1
"code within these",1
"within these functions",1
"these functions can",1
"functions can give",1
"can give you",1
"give you ideas",1
"you ideas of",1
"ideas of how",1
"of how to",1
"how to create",1
"to create other",1
"create other types",1
"other types of",1
"types of objects",1
"So feel free",1
"feel free to",1
"free to browse",1
"to browse into",1
"browse into this",1
"into this code",1
"So this has",1
"has been a",1
"been a short",1
"a short dip",1
"short dip into",1
"dip into the",1
"into the world",1
"the world of",1
"world of OpenGL",1
"Hopefully you found",1
"you found this",1
"found this code",1
"this code interesting",1
"code interesting and",1
"interesting and might",1
"and might find",1
"might find uses",1
"find uses for",1
"uses for it",1
"for it within",1
"it within your",1
"within your own",1
"short videos we",1
"the PowerBasic console",3
"PowerBasic console compiler",2
"look at commands",1
"the console itself",4
"be looking specifically",1
"looking specifically at",1
"specifically at commands",1
"at commands used",1
"commands used within",1
"within the PowerBasic",1
"And the commands",1
"the commands we're",1
"commands we're going",1
"looking at are",1
"at are those",1
"are those directly",1
"those directly associated",1
"directly associated with",1
"associated with the",1
"There may come",1
"may come a",1
"come a time",1
"a time when",1
"time when you",1
"when you wish",1
"wish to monitor",1
"to monitor a",1
"monitor a background",1
"a background application",1
"This would be",2
"would be a",1
"be a console",1
"application which is",1
"which is running",1
"is running with",1
"running with no",1
"with no user",1
"no user interaction",1
"This process can",1
"process can be",1
"can be processing",1
"be processing data",1
"processing data into",1
"data into a",1
"into a database",1
"a database, processing",1
"processing many transactions",1
"many transactions or",1
"transactions or dealing",1
"or dealing with",1
"dealing with large",1
"with large file",1
"large file processing",1
"As such you",1
"such you may",1
"you may want",1
"may want a",1
"want a quick",1
"a quick and",1
"quick and easy",1
"and easy way",1
"easy way to",2
"way to monitor",1
"to monitor what",1
"monitor what the",1
"what the application",1
"the application is",1
"application is doing",1
"Something simpler than",1
"simpler than monitoring",1
"than monitoring log",1
"monitoring log files",1
"So let's have",3
"let's have a",3
"can do within",1
"do within the",1
"within the console",3
"The Windows console",1
"Windows console can",1
"console can be",2
"can be quite",1
"be quite flexible",1
"to do first",1
"do first of",1
"of all is",1
"all is to",1
"is to designate",1
"to designate the",1
"designate the number",1
"number of rows",2
"of rows and",2
"rows and columns",3
"and columns that",1
"columns that are",1
"that are going",1
"are going to",2
"be used within",1
"So I'm going",5
"up two constants",1
"So in our",1
"in our console",1
"our console we're",1
"console we're going",1
"to have 25",1
"have 25 rows",1
"The console can",1
"can be set",1
"be set up",1
"up within PowerBasic",1
"within PowerBasic as",1
"PowerBasic as a",1
"as a virtual",1
"a virtual console",1
"Hence you can",1
"you can have",3
"can have more",1
"have more rows",1
"more rows and",1
"rows and more",1
"and more columns",1
"more columns than",1
"columns than console",1
"than console would",1
"console would normally",1
"would normally show",1
"Also within the",1
"the console you",1
"console you can",1
"can have a",2
"have a range",1
"a range of",1
"range of colours",1
"There are only",1
"are only 16",1
"only 16 colours",1
"16 colours available",1
"colours available within",1
"available within the",1
"within the basic",1
"the basic console",2
"basic console and",2
"console and each",1
"and each of",1
"each of those",1
"of those colours",1
"those colours is",1
"colours is allocated",1
"is allocated by",1
"allocated by using",1
"by using a",2
"using a number",1
"So to make",1
"make our code",1
"our code a",1
"code a little",1
"a little easier",2
"little easier to",2
"easier to read",3
"to read, we're",1
"set up a",3
"up a global",1
"a global string",1
"global string which",1
"string which will",1
"which will contain",1
"will contain the",1
"contain the text",1
"the text of",2
"text of each",1
"of these colours",1
"For example red",1
"example red, blue",1
"blue or green",1
"And when we",1
"when we want",1
"we want to",11
"want to designate",1
"to designate a",1
"designate a colour",1
"a colour we",1
"colour we can",1
"use the text",1
"text of that",1
"of that colour",1
"that colour and",1
"colour and the",1
"and the program",1
"the program will",3
"program will convert",1
"will convert this",1
"convert this to",1
"this to the",2
"to the number",1
"the number to",2
"number to be",4
"be used in",1
"used in the",1
"in the console",1
"the console commands",2
"call this global",1
"this global array",3
"global array 'colours'",1
"So we need",8
"to do some",1
"do some preparatory",1
"some preparatory work",1
"preparatory work to",1
"work to set",1
"set up our",3
"up our application",1
"our application, to",1
"to use these",1
"use these colours",1
"these colours and",1
"colours and to",1
"and to prep",1
"to prep our",1
"prep our screen",1
"And as we're",4
"as we're going",3
"to be displaying",1
"be displaying some",1
"displaying some random",1
"some random data",1
"random data on",1
"data on the",1
"the screen, just",1
"just for the",1
"of this video",1
"this video we're",1
"video we're going",1
"use the randomise",1
"the randomise command",2
"randomise command to",1
"set up the",1
"up the random",1
"the random number",4
"random number generator",4
"So we have",8
"we have dimensioned",2
"have dimensioned our",1
"dimensioned our global",1
"global array of",2
"array of colours",1
"of colours to",1
"colours to be",1
"to be 15",1
"be 15 elements",1
"That's starting from",1
"starting from 0",1
"from 0 and",1
"0 and going",1
"and going to",1
"going to 15",1
"to 15, which",1
"which will encapsulate",1
"will encapsulate all",1
"encapsulate all 16",1
"all 16 colours",1
"16 colours that",1
"colours that we",1
"that we can",1
"can use in",1
"use in the",1
"in the basic",1
"to be calling",2
"be calling a",1
"calling a function",2
"a function called",5
"function called 'prepcolours'",1
"This will set",2
"will set up",2
"up our colours",1
"our colours in",1
"colours in the",1
"in the array",4
"we will prepare",1
"will prepare that",1
"prepare that function",1
"that function now",1
"is a very",3
"a very simple",2
"very simple function",2
"simple function with",1
"function with effectively",1
"with effectively only",1
"effectively only one",1
"only one line",1
"one line of",1
"using the array's",1
"the array's 'sign'",1
"array's 'sign' command",1
"'sign' command to",1
"command to assign",1
"to assign a",1
"assign a value",1
"a value to",1
"value to each",1
"of the elements",2
"the elements of",1
"elements of our",1
"of our global",1
"Ranging from black",1
"from black all",1
"black all the",1
"the way through",1
"way through to",1
"through to intense",1
"to intense white",1
"So having prepared",1
"having prepared our",1
"prepared our array",1
"our array with",1
"array with colours",1
"with colours, we",1
"we now need",4
"now need to",4
"need to prepare",1
"to prepare the",2
"prepare the console",1
"So we'll create",1
"we'll create a",2
"function to perform",1
"to perform that",2
"So we're passing",3
"we're passing a",3
"passing a single",1
"a single parameter",3
"single parameter to",1
"parameter to this",2
"to this new",1
"this new 'prepscreen'",1
"new 'prepscreen' function",1
"this is the",6
"is the name",2
"the name we",1
"name we want",1
"we want on",1
